año,campaña,clasificación,parámetro,ld,lc,unidad,ti001,ti004,ti006,ti008,sf015,si022,si023,vl032,vl033,ca044,ca046,ca047,av053,av054,qu061,qu063,bz078,bz080,en081,en084,bs091,bs092,en ad,ca cu01,ca cu02,ca cu03,ca cu04,ca cu05
2022,primavera,Parámetros_generales,Sulfuros,0.05,2,mg_l,0.95,1.6,01.05,ND,1,ND,0.25,0.9,ND,-,-,-,0.25,ND,ND,ND,ND,1.1,ND,ND,2.5,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,"2,4_D",2,5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,"2,4_DB",1,4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Aletrina,1,3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,AMPA,25,75,ng_l,ND,1800,2600,600,1650,3200,2250,2250,1750,-,-,-,3850,2700,5850,5400,6100,3500,3200,2800,2150,2600,4050,4150,-,-,9800,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Atrazina,0.1,0.3,ng_l,30.6,30.5,29.75,28.25,28.1,34,24.45,32.35,30.7,-,-,-,124.3,67.7,200.35,66.9,62.9,54.6,46.4,42.2,33.85,40.75,43.8,30.5,-,-,29.1,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Atrazina_2_hidroxi,0.1,0.3,ng_l,26.55,36.7,32.5,26.6,24.9,35.4,ND,36.55,35.4,-,-,-,90.7,47.2,99.2,55.25,52.4,34.45,36.75,37.45,30.2,37.75,41.5,16.6,-,-,9.2,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Atrazina_desetil,0.2,0.5,ng_l,<LC,ND,ND,7.15,<LC,ND,ND,<LC,ND,-,-,-,ND,6.15,12.4,<LC,ND,<LC,ND,<LC,<LC,<LC,<LC,<LC,-,-,10.7,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Atrazina_desisopropil,0.3,1,ng_l,ND,<LC,<LC,ND,ND,ND,ND,<LC,ND,-,-,-,ND,<LC,ND,ND,<LC,<LC,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Acetamiprid,0.01,0.05,ng_l,<LC,ND,ND,<LC,155,<LC,0.18,<LC,<LC,-,-,-,995,0.41,2,1.1,1.115,<LC,<LC,635,115,ND,545,ND,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Acetoclor,0.1,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,23.4,ND,<LC,<LC,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Aldicarb,3,10,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Ametrina,2,7,ng_l,<LC,2.675,284,2.545,<LC,1.805,ND,<LC,<LC,-,-,-,6.405,434,563,<LC,<LC,306,408,395,<LC,2.475,<LC,ND,-,-,2.715,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Azoxistrobina,0.1,0.3,ng_l,1.1,1.8,1.6,<LC,1.7,3,1.1,3,2.7,-,-,-,37.9,48.7,56.1,23.4,<LC,13.6,82.5,13.3,11.5,15.1,14.1,3.5,-,-,3.2,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Benazolina,0.05,0.2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Benomilo,0.05,0.2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Bispiribac,0.05,0.2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Boscalid,1,4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Butóxido_de_piperonilo,0.01,0.03,ng_l,ND,12.33,7.71,1.15,6.8,25.54,8.29,6.89,7.2,-,-,-,13.04,12.93,06.01,4.97,<LC,6.61,2.64,03.08,<LC,<LC,02.07,11.18,-,-,13.87,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Carbarilo,0.06,0.2,ng_l,ND,<LC,<LC,ND,ND,03.05,ND,ND,<LC,-,-,-,<LC,ND,<LC,<LC,ND,ND,ND,ND,<LC,ND,ND,0.8,-,-,1,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Carbendazim,0.01,0.04,ng_l,ND,93.51,47,6.99,30.84,76.92,ND,<LC,60.64,-,-,-,562.04,225.73,592.76,<LC,<LC,133.97,144.46,111.25,<LC,72.9,156.91,60.37,-,-,72.45,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Carbofurano,0.1,0.4,ng_l,ND,0.45,<LC,ND,<LC,<LC,<LC,<LC,ND,-,-,-,<LC,<LC,<LC,<LC,ND,ND,<LC,<LC,ND,ND,ND,<LC,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Cipermetrina,0.6,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Clorantraniliprol,6,20,ng_l,<LC,<LC,<LC,ND,<LC,<LC,ND,ND,24.5,-,-,-,224.5,121.5,306,111.5,102,75,71.5,50,49.05,<LC,62,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Clorimuron_Etil,1,3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Clorpirifos_(Etil_y_Metil),0.03,0.09,ng_l,0.94,0.93,<LC,<LC,0.83,1.58,<LC,1.54,<LC,-,-,-,<LC,ND,<LC,<LC,<LC,<LC,<LC,ND,1.32,<LC,<LC,<LC,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Ciproconazol,0.6,2,ng_l,ND,5,<LC,<LC,3,5,5,<LC,4,-,-,-,49,33,<LC,20,16,11,12,10,8,10,12,9,-,-,17,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Deltametrina,0.6,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Diazinon,0.03,0.09,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,<LC,<LC,<LC,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Dicamba,40,120,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Diclosulam,0.1,0.4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Difenoconazol,0.5,2,ng_l,ND,<LC,ND,ND,ND,ND,ND,ND,ND,-,-,-,121.5,16.5,11.5,4.5,3,<LC,<LC,<LC,ND,525,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Diflubenzuron,0.2,0.6,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Dimetoato,0.1,0.3,ng_l,<LC,<LC,<LC,ND,<LC,<LC,ND,<LC,<LC,-,-,-,3.8,8.75,<LC,5.15,<LC,03.05,2.7,3.2,2.8,4.25,<LC,3.25,-,-,4.6,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Epoxiconazol,0.03,0.09,ng_l,ND,<LC,0.3,<LC,ND,ND,ND,1.97,<LC,-,-,-,<LC,2.905,ND,ND,ND,ND,0.65,ND,<LC,<LC,<LC,1.36,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Fipronil,0.2,0.8,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Fludioxonil,0.2,0.8,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Flumioxazin,2,6,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Flurocloridona,0.03,0.1,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,<LC,1.1,3.3,1.15,ND,ND,<LC,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Glifosato,10,30,ng_l,ND,1950,1400,<LC,1600,4700,1500,2550,2250,-,-,-,5850,3600,7250,2900,2350,1950,1600,1250,300,850,1750,2550,-,-,2350,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Glufosinato,10,30,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Haloxifop_metil,0.03,0.1,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Imazapic,0.1,0.3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Imazapir,0.2,0.8,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Imazaquin,0.2,0.7,ng_l,ND,ND,<LC,ND,ND,ND,ND,ND,<LC,-,-,-,20.1,9.25,8.3,6.45,07.05,8.9,<LC,6.6,ND,4.95,14.9,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Imidacloprid,0.1,0.3,ng_l,ND,<LC,<LC,129.75,<LC,228.65,67.4,83.5,<LC,-,-,-,239.65,786.5,1103.65,227.1,249.85,308.3,120.35,160.05,169.9,<LC,167.6,912.65,-,-,2363.95,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Imazetapir,0.5,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Kresoxim_metil,0.02,0.06,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Lactofen,0.06,0.2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Lambda_cialotrina,4,12,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Linurón,0.4,1.4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Malatión,0.07,0.2,ng_l,ND,ND,<LC,ND,<LC,ND,ND,ND,ND,-,-,-,<LC,1.15,<LC,<LC,ND,<LC,ND,<LC,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,MCPA,1,4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Metalaxil,0.05,0.2,ng_l,0.2,4.1,03.05,<LC,3.4,12.95,6.5,8.8,5.8,-,-,-,20.4,20.9,21.15,9.55,<LC,4.7,5.6,6.1,8.25,6.9,6.5,9.95,-,-,17.55,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Metconazol,0.02,0.06,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Metolacloro,0.1,0.3,ng_l,9.2,40.6,26.2,7.9,28.75,70.3,34.75,55.6,42.75,-,-,-,514.3,323.2,641.25,239.1,<LC,142.25,137.75,107.4,84.15,119.25,124.65,46.45,-,-,51.75,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Metomilo,0.02,0.06,ng_l,0.18,7.11,0.74,0.31,0.26,<LC,<LC,0.96,0.34,-,-,-,0.31,22.68,0.1,0.23,<LC,0.13,0.17,0.31,<LC,0.13,0.53,105.37,-,-,202.36,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Metribuzina,0.6,2,ng_l,ND,<LC,ND,ND,ND,ND,ND,ND,ND,-,-,-,<LC,ND,<LC,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Metsulfuron_metil,0.07,0.2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,<LC,ND,<LC,ND,<LC,<LC,ND,<LC,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Paratión_etil,6,21,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Pendimetalina,0.07,0.2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Permetrina,0.2,0.8,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Picoxistrobina,0.1,0.3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Piraclostrobina,0.01,0.04,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Prometrina,0.04,0.1,ng_l,0.6,1.15,<LC,0.5,<LC,1.3,0.55,0.85,0.85,-,-,-,54.75,27.9,70.1,18.1,16.4,9.4,8.55,6.3,3.45,5.45,7.9,0.75,-,-,1.3,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Spinosad_A,0.2,0.6,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Spinosad_D,0.02,0.08,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Saflufenacilo,6,20,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Sulfentrazona,0.3,0.9,ng_l,ND,<LC,<LC,ND,15.75,73.45,<LC,52.65,36.65,-,-,-,60.9,29.65,<LC,<LC,24.7,<LC,<LC,<LC,<LC,<LC,<LC,<LC,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Sulfluramida,0.08,0.3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,TCP_(Metab_Clorpirifos),0.7,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Tebuconazol,0.1,0.3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Tetrametrina,0.1,0.4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Thiodicarb,0.5,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Trifloxistrobina,0.01,0.05,ng_l,ND,4.44,<LC,<LC,2.89,3.7,1.83,03.08,3.29,-,-,-,<LC,3.83,<LC,<LC,ND,<LC,0.63,ND,<LC,ND,<LC,14.91,-,-,17.52,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Triticonazol,0.03,0.1,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_multiresíduo,Tropamezona,0.7,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Clortetraciclina,2,5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Doxiciclina,2,5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Lasalocid,0.06,1,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,<LC,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Maduramicina,0.2,0.6,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Monensina,0.2,0.6,ng_l,<LC,<LC,<LC,ND,<LC,<LC,<LC,<LC,<LC,-,-,-,<LC,<LC,4.76,5.46,5.51,<LC,<LC,<LC,<LC,<LC,<LC,<LC,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Oxitetraciclina,2,5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Salinomicina,0.3,1,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,<LC,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Semduramicina,0.2,0.6,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Tetraciclina,2,5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Ionóforos_de_uso_veterinario,Tilosina,0.3,1,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
